855,Polteageist,Ghost,nan,60,65,65,134,114,70
856,Hatenna,Psychic,nan,42,30,45,56,53,39
857,Hattrem,Psychic,nan,57,40,65,86,73,49
858,Hatterene,Psychic,Fairy,57,90,95,136,103,29
859,Impidimp,Dark,Fairy,45,45,30,55,40,50
860,Morgrem,Dark,Fairy,65,60,45,75,55,70
861,Grimmsnarl,Dark,Fairy,95,120,65,95,75,60
862,Obstagoon,Dark,Normal,93,90,101,60,81,95
863,Perrserker,Steel,nan,70,110,100,50,60,50
864,Cursola,Ghost,nan,60,95,50,145,130,30
865,Sirfetch'd,Fighting,nan,62,135,95,68,82,65
866,Mr. Rime,Ice,Psychic,80,85,75,110,100,70
867,Runerigus,Ground,Ghost,58,95,145,50,105,30
868,Milcery,Fairy,nan,45,40,40,50,61,34
869,Alcremie,Fairy,nan,65,60,75,110,121,64
870,Falinks,Fighting,nan,65,100,100,70,60,75
871,Pincurchin,Electric,nan,48,101,95,91,85,15
872,Snom,Ice,Bug,30,25,35,45,30,20
873,Frosmoth,Ice,Bug,70,65,60,125,90,65
874,Stonjourner,Rock,nan,100,125,135,20,20,70
875,Eiscue (Ice Face),Ice,nan,75,80,110,65,90,50
875,Eiscue (Noice Face),Ice,nan,75,80,70,65,50,130
876,Indeedee (Male),Psychic,Normal,60,65,55,105,95,95
876,Indeedee (Female),Psychic,Normal,70,55,65,95,105,85
877,Morpeko,Electric,Dark,58,95,58,70,58,97
878,Cufant,Steel,nan,72,80,49,40,49,40
879,Copperajah,Steel,nan,122,130,69,80,69,30
880,Dracozolt,Electric,Dragon,90,100,90,80,70,75
881,Arctozolt,Electric,Ice,90,100,90,90,80,55
882,Dracovish,Water,Dragon,90,90,100,70,80,75
883,Arctovish,Water,Ice,90,90,100,80,90,55
884,Duraludon,Steel,Dragon,70,95,115,120,50,85
885,Dreepy,Dragon,Ghost,28,60,30,40,30,82
886,Drakloak,Dragon,Ghost,68,80,50,60,50,102
887,Dragapult,Dragon,Ghost,88,120,75,100,75,142
888,Zacian (Hero of Many Battles),Fairy,nan,92,130,115,80,115,138
888,Zacian (Crowned Sword),Fairy,Steel,92,170,115,80,115,148
889,Zamazenta (Hero of Many Battles),Fighting,nan,92,130,115,80,115,138
889,Zamazenta (Crowned Shield),Fighting,Steel,92,130,145,80,145,128
890,Eternatus,Poison,Dragon,140,85,95,145,95,130
890,Eternatus (Eternamax),Poison,Dragon,255,115,250,125,250,130
